jenis,kategori,jenis_kulit,merk,nama_product,link_gambar,nama_gambar,key_ingredients,ingredients,deskripsi,no_BPOM,hamil_menyusui,kondisi_kulit,sensitif,tujuan,kegunaan,fungsi
Treatment,Brow & Lash Treatment,Kering,Nutrishe,Nutrilash Eyelash & Eyebrow Serum,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1606449252_3_removebg_800x800.png,nutrishe_nutrilasheyelash&eyebrowserum,"Antioxidant: Olea Europaea (Olive) Fruit Oil, Vitis Vinifera (Grape) Seed Oil, Argania Spinosa (Argan) Kernel Oil, Tocopheryl Acetate
Cell-communicating ingredient: Retinyl Palmitate
Skin-identical ingredient: Linoleic Acid","Ricinus Communis Oil, Cocos Nucifera (Vco) Fruit Oil, Olea Europaea (Olive) Fruit Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Vitis Vinifera (Grape) Seed Oil, Argania Spinosa (Argan) Kernel Oil, Rosa Centifolia (Rose) Flower Oil, Tocopheryl Acetate, Retinyl Palmitate, Linoleic Acid, Biotin",Serum untuk menguatkan bulu mata dan alis.,NA18191232012,Ya,,b,b,"Merangsang pertumbuhan rambut, alis, dan bulu mata serta menguatkan akarnya",g
Treatment,Brow & Lash Treatment,Kering,Etude House,My Lash Serum,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1459408993_Etude_Hous_800x800.jpg,etudehouse_mylashserum,"Antioxidant: Zingiber Officinale (Ginger) Root Extract, Tocopherol
Skin-identical ingredient: Glycerin
Soothing: Zingiber Officinale (Ginger) Root Extract","Water/​Aqua/​Eau, Glyceryl Polymethacrylate, Butylene Glycol, Glycerin, 1,2-Hexanediol, Lithium Magnesium Sodium Silicate (Nano), Ammonium Acryloyldimethyltaurate/​VP Copolymer, Caprylyl Glycol, Disodium EDTA, Ethylhexylglycerin, Alcohol, Camellia Sinensis Leaf Water, Zingiber Officinale (Ginger) Root Extract, Biotin, Tocopherol",Serum bulu mata harian yang mudah dan nyaman dengan biotin.,NA26211200910,Tidak,,b,b,"Merawat bulu mata dari akarnya, menguatkan dan menyehatkan bulu mata",g
Treatment,Brow & Lash Treatment,Kering,the Aubree,Keratin x Biotin Lash and Brow Booster,https://image.femaledaily.com/dyn/210/images/prod-pics/fab9603697f497715ca84f08aa21364d.jpg,theaubree_keratinxbiotinlashandbrowbooster,"Antioxidant: Acetyl Cysteine, Tocopherol
Cell-communicating ingredient: Retinyl Palmitate
Skin-identical ingredient: Linoleic Acid
Soothing: Panthenol, Aesculus Hippocastanum Seed Extract","Aqua, Butylene Glycol, Betaine, Trehalose, Apium Graveolens Extract, Hydrolyzed Keratin, Panthenol, Polyacrylate Crosspolymer-11, Phenoxyethanol, PEG-35 Castor Oil, Hydrolyzed Silk Protein, Aesculus Hippocastanum Seed Extract, Panthenyl Ethyl Ether, Inositol, Chlorphenesin, Milk Protein, Triethylene Glycol, Acetyl Cysteine, Lactose, Tocopherol, Acetyl Methionine, Polysorbate 20, Sodium Citrate, Citric Acid, Calcium Pantothenate, Linoleic Acid, Retinyl Palmitate, Biotin","Menebalkan dan menguatkan bulu mata dan alis dengan aplikator yang nyaman, ringan, dan dapat digunakan sebelum riasan atau pada ekstensi bulu mata.",NA18211205499,Tidak,,b,b,Mendorong pertumbuhan serta memperkuat alis dan bulu mata,g
Treatment,Peeling,Kering,Cleora Beauty,3 Minute Exfo Gel,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1662007196_3537df9a5d_800x800.jpg,cleorabeauty_3minuteexfogel,"Anti-acne: Niacinamide, Salicylic Acid
Antioxidant: Camellia Sinensis Leaf Extract, Tocopherol
Cell-communicating ingredient: Niacinamide, Retinyl Palmitate
Exfoliant: Glycolic Acid, Salicylic Acid, Lactobionic Acid, Lactic Acid
Skin brightening: Niacinamide
Skin-identical ingredient: Glycerin, Sodium Hyaluronate, Sodium PCA, Glycine, Urea, Linoleic Acid
Soothing: Aloe Barbadensis Leaf Extract, Salicylic Acid, Camellia Sinensis Leaf Extract, Aesculus Hippocastanum Seed Extract","Aqua, Glycolic Acid, Niacinamide, Glycerin, Aloe Barbadensis Leaf Extract, Carbomer, Salicylic Acid, Lactobionic Acid, Sodium Hyaluronate, Camellia Sinensis Leaf Extract, Propanediol, Sodium Lactate, Sodium PCA, PEG-35 Castor Oil, Aesculus Hippocastanum Seed Extract, PEG-50 Hydrogenated Castor Oil, Phenoxyethanol, Ethyl Alcohol, Butylene Glycol, Lactic Acid, 1,2-Hexanediol, Sodium Magnesium Silicate, Citric Acid, Polysorbate 20, Inositol, Laurtrimonium Chloride, Glycine, Fructose, Urea, Tocopherol, Sodium Benzoate, Calcium Pantothenate, Xanthan Gum, Fragrance, Retinyl Palmitate, Linoleic Acid, Diethyl Phthalate, Biotin","Diformulasikan dengan AHA, BHA, dan PHA dengan manfaat mengangkat sel kulit mati dan sisa kotoran di wajah secara menyeluruh.",NA18210110716,Ya,,b,b,"Mengangkat sel-sel kulit mati dan sisa kotoran di wajah secara menyeluruh, membantu mengurangi tanda-tanda penuaan dini, membantu mengecilkan pori-pori wajah, serta meratakan warna dan bercak kulit yang kasar",a
Treatment,Peeling,Kering,NPURE,Licorice Advanced Peeling Gel,https://image.femaledaily.com/dyn/210/images/prod-pics/0657ba1d083364e673ba0c1c7a2f163d.jpg,npure_licoriceadvancedpeelinggel,"Anti-acne: Niacinamide
Antioxidant: Tocopheryl Acetate, Tocopherol
Cell-communicating ingredient: Niacinamide
Skin brightening: Niacinamide
Skin-identical ingredient: Glycerin, Cholesterol, Ceramide NP
Soothing: Dipotassium Glycyrrhizate","Water, Glycerin, Cellulose, Dipropylene Glycol, Butylene Glycol, Propylene Glycol, Carica Papaya (Papaya) Fruit Water, Pentylene Glycol, 1,2-Hexanediol, Carbomer, Tromethamine, Caprylyl Glycol, Polysorbate 20, Betaine, Disodium EDTA, Dipotassium Glycyrrhizate, Niacinamide, Tocopheryl Acetate, Palmitoyl Tetrapeptide-10, Galactomyces Ferment Filtrate, Mannitol, Hydrogenated Lecithin, Cholesterol, Glycyrrhiza Uralensis (Licorice) Root Extract, Caprylic/​Capric Triglyceride, Cetyl Palmitate, Chitosan, Sorbitan Stearate, Polysorbate 80, Bromelain, Ceramide NP, Papain, Phenoxyethanol, Sodium Benzoate, Citric Acid, Tocopherol, Ethylhexylglycerin, Fragrance (Parfum)","NPURE Licorice Advance Peeling Gel merupakan advanced peeling gel untuk membantu mencerahkan kulit yang kusam, mengangkat sel kulit mati.",NA 18220201011,Ya,,b,b,"Mencerahkan kulit kusam, Mengangkat sel kulit mati, Membantu proses regenerasi kulit, Membersihkan pori-pori, Mengurangi komedo putih dan hitam, Memperbaiki lapisan kulit.",d
Treatment,Peeling,Kering,Some By Mi,Yuja Niacin Brightening Peeling Gel,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1615360050_yuja_peeli_800x800.jpg,somebymi_yujaniacinbrighteningpeelinggel,"Anti-acne: Niacinamide (1,000 Ppb)
Antioxidant: Bearberry Extract, Arbutin, Ascorbyl Glucoside, Tocopherol, Ascorbyl Tetraisopalmitate
Cell-communicating ingredient: Niacinamide (1,000 Ppb)
Exfoliant: Lactobionic Acid
Skin brightening: Bearberry Extract, Niacinamide (1,000 Ppb), Arbutin, Ascorbyl Glucoside, Ascorbyl Tetraisopalmitate
Skin-identical ingredient: Glycerin
Soothing: Panthenol, Alpha-Bisabolol","Purified Water, Quaternium-60, Propylene Glycol, Prickly Bamboo Stalk Powder, Cellulose, Citrus Medica Limonum Fruit Extract, Ca Carbonate, Dipropylene Glycol, Glacial Water, Lotus Flower Extract, Bearberry Extract, Niacinamide (1,000 Ppb), Panthenol, Arbutin, Ascorbyl Glucoside, Glutathione, Alpha-Bisabolol, Tocopherol, Ascorbyl Glucoside, Biotin, Ascorbyl Tetraisopalmitate, (Germinated) Butylene Glycol, Lactobionic Acid, 1,2-Hexanediol, Benzyl Glycol, Glycerin, Raspberry Ketone, Palladium, Linalool, Limonene","Dengan lembut menghilangkan sel kulit mati & kotoran untuk menghilangkan kulit kering, kusam, dan mendukung pergantian sel kulit alami tanpa iritasi.",NA26230200398,Tidak,,b,b,Membantu membersihkan sisa kulit mati dan kotoran pada wajah. Membantu mencerahkan kulit kusam. Melembabkan dan menutrisi kulit wajah.,"b,c,d"
Treatment,Serum & Essence,Kering,L'Oreal,Revitalift Crystal Micro Essence,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1646805979_L_Oreal_Pa_800x800.jpg,l'oreal_revitaliftcrystalmicroessence,"Anti-acne: Salicylic Acid
Antioxidant: Madecassoside, Tocopherol (F.I.L B230141/​1)
Cell-communicating ingredient: Adenosine
Exfoliant: Salicylic Acid, Capryloyl Salicylic Acid
Soothing: Salicylic Acid, Madecassoside","Aqua/​Water, Butylene Glycol, Alcohol, Hydroxyethylpiperazine Ethane Sulfonic Acid, Propanediol, PPG-6-Decyltetradeceth-30, Caprylyl Glycol, Salicylic Acid, Sodium Hydroxide, P-Anisic Acid, Adenosine, Capryloyl Salicylic Acid, Acetyl Trifluoromethylphenyl Valylglycine, Disodium EDTA, Parfum/​Fragrance, Madecassoside, Benzyl Salicylate, Limonene, Linalool, Benzyl Alcohol, Pentylene Glycol, Faex Extract/​Yeast Extract, Tocopherol (F.I.L B230141/​1)",Esensi pelembab untuk kulit sebening kristal.,NA11190100193,Ya,,b,b,"mempercepat proses peremajaan kulit, menyamarkan tampilan pori serta menghaluskan tekstur kulit agar wajah terasa lebih halus dan tampak muda",a
Treatment,Serum & Essence,Kering,Avoskin,Perfect Hydrating Treatment Essence,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1644821774_avoskin_pe_800x800.jpg,avoskin_perfecthydratingtreatmentessence,"Antioxidant: Ethyl Ascorbic Acid, Chamomile (Anthemis Nobilis) Extract
Skin brightening: Ethyl Ascorbic Acid
Skin-identical ingredient: Glycerin
Soothing: Chamomile (Anthemis Nobilis) Extract","Aqua, Alcohol, Ethyl Ascorbic Acid, Propylene Glycol, Glycerin, Fragrance, Chamomile (Anthemis Nobilis) Extract, Carrot (Carota Sativa) Oil, Rosa Canina (Rosehip) Oil, Carbomer, Triethanolamine, Mineral Oil",Perfect Hydrating Treatment Essence merupakan produk terlaris dari Avoskin. Produk ini berfungsi untuk menjaga kesegaran dan kelembapan kulit.,NA18210103813,Ya,,b,b,"Melembapkan kulit, mencerahkan, mengatasi jerawat, anti-inflamasi, dan antioksidan","b,d"
Treatment,Serum & Essence,Kering,Safi,Age Defy Gold Water Essence,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1597142527_gold_essen_800x800.jpg,safi_agedefygoldwateressence,"Antioxidant: Ascorbyl Tetraisopalmitate, Carnosine, Octadecyl Di-T-Butyl-4-Hydroxyhydrocinnamate
Cell-communicating ingredient: Carnosine
Skin brightening: Ascorbyl Tetraisopalmitate
Skin-identical ingredient: Glycerin, Sodium Hyaluronate","Aqua, Propanediol, Glycerin, Butylene Glycol, Betaine, Hydroxyacetophenone, PEG-60 Hydrogenated Castor Oil, Carbomer, Sodium Hyaluronate, Sodium Hydroxide, Ascorbyl Tetraisopalmitate, Carnosine, Octadecyl Di-T-Butyl-4-Hydroxyhydrocinnamate, Sericin, Colloidal Gold, Acetyl Heptapeptide-9, Fragrance, Methylparaben, Ci 19140","SAFI Age Defy Gold Water membantu memelihara struktur kulit, tidak hanya merawat bagian luar tetapi juga bagian dalam kulit, merawat keremajaan kulit.",NA32200100106,Ya,,b,b,"Membantu memelihara struktur kulit, merawat keremajaan kulit, mempertahankan kelembapan kulit sepanjang hari, membuat kulit terasa halus dan lembut, mempersiapkan kulit untuk produk perawatan kulit berikutnya, menjaga kekencangan kulit, dan engurangi kerutan di wajah",b
Treatment,Acne Treatment,Kering,Sariayu,Acne Care Facial Foam,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1457413199_sariayu_Ac_800x800.jpg,sariayu_acnecarefacialfoam,"Anti-acne: Lauric Acid
Antioxidant: Centella Asiatica Extract, Chamomilla Recutita (Matricaria) Flower Extract
Skin-identical ingredient: Glycerin
Soothing: Centella Asiatica Extract, Chamomilla Recutita (Matricaria) Flower Extract","Water, Lauric Acid, Myristic Acid, Potassium Hydroxide, Stearic Acid, Glycol Stearate, PEG-160 Sorbitan Triisostearate, Lauryl Glucoside, Glycerin, Centella Asiatica Extract, Chamomilla Recutita (Matricaria) Flower Extract, Cananga Odorata Flower Oil, Sodium Laureth Sulfate, PEG-80 Glyceryl Cocoate, Glycol Distearate, Acrylates/​C10-30 Alkyl Acrylate Crosspolymer, PEG-45 Palm Kernel Glycerides, Styrene/​Acrylates Copolymer, Glyceryl Stearate, PEG-100 Stearate, Hydroxypropyl Methylcellulose, Butylene Glycol, Cocamide MEA, Laureth-10, PEG-6 Caprylic/​Capric Glycerides, Citric Acid, Cetylpyridinium Chloride, Phenoxyethanol, Chlorphenesin, Benzoic Acid, Sodium Benzoate, Fragrance",Sariayu Acne Care Facial Foam merupakan pembersih wajah yang mengandung ekstra pegagan dan bahan lainnya untuk membantu mengurangi jerawat.,"
NA18241205320",Ya,,b,b,Membantu merawat kulit berjerawat tanpa membuat kulit menjadi kering dan iritasi,g
Treatment,Acne Treatment,Kering,Skin Game,Acne Warrior Paste,https://s3.ap-southeast-1.amazonaws.com/assets.femaledaily.com/remastering-data/production/product/product-1704875452451-,skingame_acnewarriorpaste,"Anti-acne: Potassium Azeloyl Diglycinate, Sulfur, Zinc Pca, Salicylic Acid
Antioxidant: Olea Europaea Fruit Oil, Carthamus Tinctorius Seed Oil
Exfoliant: Gluconolactone, Salicylic Acid
Skin brightening: Potassium Azeloyl Diglycinate
Skin-identical ingredient: Glycerin
Soothing: Potassium Azeloyl Diglycinate, Salicylic Acid
Sunscreen: Zinc Oxide","Water/​Aqua, Bentonite, Glycerin, Calamine, Propanediol, Hydrate Aluminum Silicate, Silicon Dioxide, Potassium Azeloyl Diglycinate, Sulfur, Zinc Oxide, PEG-8, Polyacrylamide, Gluconolactone, Zinc Pca, Backhousia Citriodora Leaf Extract, Olea Europaea Fruit Oil, Carthamus Tinctorius Seed Oil, Papain, Bromelain, Xanthan Gum, C13-C14 Isoparaffin, Salicylic Acid, C9-C11 Pareth-6, Trisodium Ethylenediamine Disuccinate, Isostearamidopropyl Ethyldimonium Ethosulfate, Sodium Hydroxide, Triethoxycaprylylsilane, Propylene Glycol, Phenoxyethanol, Ethylhexylglycerin, Citric Acid",Perawatan untuk menghilangkan jerawat.,NA18230105722,Tidak,,b,b,"Mengeringkan jerawat dengan cepat, mengurangi ukuran dan keparahan jerawat, meredakan peradangan dan kemerahan, menenangkan kulit, mengurangi minyak berlebih, membantu merawat kulit berjerawat 
",f
Mask,Sleeping Mask,Kering,Emina,Aqua Infused Sleeping Mask,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1598510542_sleeping_800x800.jpg,emina_aquainfusedsleepingmask,"Antioxidant: Tocopheryl Acetate
Soothing: Beta-Glucan, Biosaccharide Gum-1, Allantoin
Show all ingredients by function","Aqua, Cyclopentasiloxane, Butylene Glycol, Beta-Glucan, Ammonium Acryloyldimethyltaurate/​VP Copolymer, Trehalose, Biosaccharide Gum-1, Phenoxyethanol, Dimethicone, Polyglyceryl-3 Methylglucose Distearate, Polysorbate 20, Carbomer, Allantoin, Fragrance, Tocopheryl Acetate, Disodium EDTA, Ethylhexylglycerin, Potassium Hydroxide, Dimethicone/​Vinyl Dimethicone Crosspolymer, Epilobium Angustifolium Extract, Trideceth-9, PEG-40 Hydrogenated Castor Oil, Sodium Metabisulfite, Actinidia Polygama Fruit Extract, Ci 42090","Helps with bringing moisture to the skin, also helps with calming the skin.",NA18240200232,Tidak,,b,c,Memberikan kelembapan untuk kulit di malam hari saat teridur dan memperbaiki kondisi kulit di pagi hari.,b
Mask,Sleeping Mask,Kering,Somethinc,Bee Power Propolis & Manuka Honey Sleeping ,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1659937023_PS_Bee_Pow_800x800.jpg,somethinc_beepowerpropolis&manukahoneysleeping,"Antioxidant: Tocopherol
Skin-identical ingredient: Glycerin","Aqua, Butylene Glycol, Pentylene Glycol, Trehalose, Ammonium Polyacryloyldimethyl Taurate, 1,2-Hexanediol, Polyglyceryl-4 Caprate, Glycerin, Disodium EDTA, Flavour, Honey (Manuka) Extract, Ethylhexylglycerin, Triethanolamine, Ethyl Hexanediol, Phenoxyethanol, Propolis Extract, Sodium Benzoate, Citric Acid, Potassium Sorbate, Bee Venom/​As Melittin, Beta-Carotene, Limonene, Tocopherol","Sleeping mask somethinc merupakan skincare sleeping mask terbaik dengan superfood bee glow power: korean propolis, manuka honey, & bee venom.",NA18220200561,Tidak,,b,c,"Melembapkan dan menutrisi kulit saat tidur, mencerahkan kulit, menenangkan jerawat,  dan memperkuat skin barrier","b,d"
Mask,Sleeping Mask,Kering,PIXY,White Aqua Brightening Sleeping Mask,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1629435698_PIXY20Whit_800x800.png,pixy_whiteaquabrighteningsleepingmask,"Antioxidant: Tocopheryl Acetate, Magnesium Ascorbyl Phosphate
Skin brightening: Magnesium Ascorbyl Phosphate
Skin-identical ingredient: Glycerin
Soothing: Menthol","Water, Butylene Glycol, Dipropylene Glycol, Cyclopentasiloxane, Aluminum Starch Octenylsuccinate, Glycerin, Mineral Oil, Pachyrhizus Erosus Root Extract, PEG-6, PEG-32, PEG-150 Stearate, Diphenylsiloxy Phenyl Trimethicone, Pentaerythrityl Tetraethylhexanoate, Carbomer, Propylene Glycol, Cetyl Alcohol, Phenoxyethanol, Polyglyceryl-10 Laurate, Potassium Hydroxide, Ethylhexylglycerin, Tocopheryl Acetate, Disodium EDTA, Fragrance, Xanthan Gum, Menthol, Magnesium Ascorbyl Phosphate, Paeonia Suffruticosa Root Extract, Ginkgo Biloba Leaf Extract",Sleeping mask dengan formula berbahan dasar air yang melembabkan kulit secara intensif.,,Ya,,b,c,"Mencerahkan kulit dan menyamarkan noda, membantu menghambat pembentukan melanin penyebab timbulnya noda hitam.",d
Mask,Nose Pack,Kering,Breylee,Blackhead Mask,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1689233533_WhatsApp_I_800x800.jpeg,breylee_blackheadmask,"Anti-acne: Melaleuca Alternifolia (Tea Tree) Leaf Oil
Antioxidant: Melaleuca Alternifolia (Tea Tree) Leaf Oil
Skin-identical ingredient: Glycerin
Soothing: Melaleuca Alternifolia (Tea Tree) Leaf Oil, Aloe Barbadensis Leaf Extract","Aqua/​Water, Polyvinyl Alcohol, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Aloe Barbadensis Leaf Extract, Glycerin, Royal Jelly, Parfum",Membersihkan dan memurnikan secara mendalam.,NA11210100046,Tidak,,b,c,"Menghilangkan komedo, jerawat, kotoran, kotoran dan minyak berlebih, mencegah komedo dan jerawat",g
Mask,Mask Sheet,Kering,BioAqua,Red Bean Moisturizing & Brightening Facial Mask,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1681723794_db39bb11ec_800x800.jpg,bioaqua_redbeanmoisturizing&brighteningfacialmask,"Anti-acne: Niacinamide
Antioxidant: Phaseolus Angularis Seed Extract, Lycium Chinense Fruit Extract
Cell-communicating ingredient: Niacinamide
Skin brightening: Niacinamide, Tranexamic Acid
Skin-identical ingredient: Glycerin, Arginine
Soothing: Tranexamic Acid","Aqua, Sorbitol, Niacinamide, Propylene Glycol, Phaseolus Angularis Seed Extract, Hydroxyacetophenone, 1,2-Hexanediol, Lycium Chinense Fruit Extract, Hydroxyethylcellulose, Carbomer, Triethanolamine, Sclerotium Gum, Disodium EDTA, Glycerin, Parfum, Phaseolus Angularis Seed, Tranexamic Acid, Glutamic Acid, Arginine, Acorus Gramineus Extract, Trehalose","Melembabkan, menutrisi, mencerahkan dan memutihkan.","
NA11230200013",Tidak,,b,c,"Melembabkan, menutrisi, mencerahkan dan memutihkan kulit wajah.","b,c,d"
Mask,Mask Sheet,Kering,Emina,Sheet Mask Rice,https://image.femaledaily.com/dyn/210/images/prod-pics/f4089bd7a0dbf4e54ea167287bc8ac15.jpg,emina_sheetmaskrice,"Anti-acne: Niacinamide
Antioxidant: Caffeine
Cell-communicating ingredient: Niacinamide
Skin brightening: Niacinamide
Skin-identical ingredient: Glycerin
Soothing: Allantoin","Water, Glycerin, Niacinamide, Dipropylene Glycol, Methylpropanediol, PEG-40 Hydrogenated Castor Oil, Hydroxyacetophenone, Carbomer, Caffeine, Tromethamine, Allantoin, Caprylyl Glycol, Ethylhexylglycerin, Butylene Glycol, Xanthan Gum, Disodium EDTA, Fragrance, 1,2-Hexanediol, Oryza Sativa Extract",Masker lembaran yang mencerahkan dan menghidrasi dengan niacinamide.,NA18180200827,Tidak,,b,c,"Memberikan kelembaban, Menjaga kulit tetap cerah, Menyegarkan kulit setelah hari yang panjang, Menutrisi kulit","b,c,d,e"
Mask,Mask Sheet,Kering,Beauty of Joseon,Centella Asiatica Calming Mask,https://image.femaledaily.com/dyn/210/images/prod-pics/93d055ebd554b3a1cc2a8a00387fdf3a.jpg,beautyofjoseon_centellaasiaticacalmingmask,"Anti-acne: Niacinamide
Antioxidant: Centella Asiatica Extract, Lycium Chinense Fruit Extract, Portulaca Oleracea Extract, Panax Ginseng Root Extract, Camellia Sinensis Leaf Extract
Cell-communicating ingredient: Niacinamide, Adenosine
Skin brightening: Niacinamide
Skin-identical ingredient: Arginine, Sodium Hyaluronate, Hyaluronic Acid
Soothing: Centella Asiatica Extract, Panthenol, Portulaca Oleracea Extract, Camellia Sinensis Leaf Extract, Anthemis Nobilis Flower Oil","Water, Centella Asiatica Extract, Glycereth-26, Butylene Glycol, Niacinamide, 1,2-Hexanediol, Hydroxyacetophenone, Arginine, Acrylates/​C10-30 Alkyl Acrylate Crosspolymer, Hydroxyethylcellulose, Carrageenan, Polyglyceryl-4 Caprate, Polyglyceryl-6 Caprylate, Adenosine, Ethylhexylglycerin, Disodium EDTA, Helianthus Annuus (Sunflower) Seed Oil, Panthenol, Artemisia Princeps Leaf Extract, Lycium Chinense Fruit Extract, Propanediol, Portulaca Oleracea Extract, Panax Ginseng Root Extract, Camellia Sinensis Leaf Extract, Anthemis Nobilis Flower Oil, Sodium Hyaluronate, Hydrolyzed Hyaluronic Acid, Hyaluronic Acid","Masker lembaran ini mengandung 15% ekstrak centella asiatica untuk menenangkan segala masalah kulit, dan juga 3 jenis asam hialuronat untuk pelembap intensif.",NA26220200272,Tidak,,b,c,"Menenangkan dan mengurangi kemerahan pada kulit yang teriritasi ringan, melembabkan kulit sekaligus merawat skin barrier agar kulit tampak sehat dan lembab.","b,f"
